trip_id,user_id,driver_id,product_id,city_id,request_date,request_date_id,pickup_date_id,dropoff_date_id,status,distance_km,surge_multiplier,fare,incentive_id,incentive_amount
1352,110,14,1,4,2024-03-06,20240306,20240306,20240306,completed,0.29,1.9,1.65,1.0,4.45
1353,95,13,3,3,2024-02-01,20240201,20240201,20240201,completed,3.35,1.12,11.26,,0.0
1354,166,45,3,8,2024-01-16,20240116,20240116,20240116,completed,4.33,1.43,18.58,2.0,2.8
1355,32,32,2,5,2024-03-16,20240316,20240316,20240316,completed,4.8,1.48,21.31,1.0,1.91
1356,11,34,3,2,2024-01-01,20240101,20240101,20240101,cancelled_user,2.6,1.84,14.35,,0.0
1357,45,45,2,10,2024-03-12,20240312,20240312,20240312,completed,1.81,1.42,7.71,,0.0
1358,33,19,1,9,2024-02-17,20240217,20240217,20240217,cancelled_driver,5.74,1.14,19.63,2.0,4.82
1359,102,38,2,3,2024-02-19,20240219,20240219,20240219,cancelled_user,9.41,1.25,35.29,,0.0
1360,169,16,1,2,2024-01-13,20240113,20240113,20240113,completed,5.91,1.26,22.34,2.0,4.16
1361,136,2,2,1,2024-01-15,20240115,20240115,20240115,cancelled_user,13.45,2.26,91.19,,0.0
1362,11,40,3,8,2024-02-22,20240222,20240222,20240222,completed,6.32,1.43,27.11,2.0,4.25
1363,179,17,3,3,2024-02-13,20240213,20240213,20240213,cancelled_user,7.23,2.07,44.9,2.0,4.44
1364,88,34,2,7,2024-01-08,20240108,20240108,20240108,completed,0.92,1.85,5.11,,0.0
1365,41,42,3,1,2024-03-14,20240314,20240314,20240314,completed,2.72,2.47,20.16,1.0,4.61
1366,145,16,3,1,2024-02-15,20240215,20240215,20240215,completed,3.32,1.41,14.04,2.0,1.67
1367,76,38,3,9,2024-03-09,20240309,20240309,20240309,completed,1.48,1.24,5.51,2.0,2.91
1368,121,2,1,8,2024-01-19,20240119,20240119,20240119,completed,3.76,1.08,12.18,,0.0
1369,46,2,3,3,2024-02-07,20240207,20240207,20240207,completed,1.72,1.36,7.02,,0.0
1370,160,26,1,6,2024-01-11,20240111,20240111,20240111,completed,5.82,2.03,35.44,,0.0
1371,80,13,2,3,2024-02-12,20240212,20240212,20240212,cancelled_user,3.18,1.13,10.78,,0.0
1372,54,47,3,4,2024-01-20,20240120,20240120,20240120,completed,3.07,1.37,12.62,,0.0
1373,86,31,3,1,2024-01-20,20240120,20240120,20240120,completed,20.57,2.28,140.7,,0.0
1374,92,34,3,5,2024-01-21,20240121,20240121,20240121,completed,2.49,1.87,13.97,2.0,4.57
1375,148,39,2,1,2024-03-22,20240322,20240322,20240322,completed,2.25,1.1,7.43,,0.0
1376,161,3,1,1,2024-02-26,20240226,20240226,20240226,cancelled_driver,1.92,1.07,6.16,1.0,3.28
1377,168,8,1,10,2024-02-19,20240219,20240219,20240219,completed,11.26,1.09,36.82,2.0,3.01
1378,160,23,3,7,2024-03-14,20240314,20240314,20240314,completed,3.43,2.41,24.8,,0.0
1379,97,14,2,6,2024-01-26,20240126,20240126,20240126,completed,4.58,2.27,31.19,,0.0
1380,2,27,2,2,2024-01-30,20240130,20240130,20240130,completed,1.0,2.27,6.81,1.0,1.68
1381,33,29,2,2,2024-03-13,20240313,20240313,20240313,cancelled_user,3.89,2.39,27.89,1.0,3.75
1382,158,39,2,7,2024-01-31,20240131,20240131,20240131,completed,1.61,1.76,8.5,,0.0
1383,161,39,2,1,2024-02-11,20240211,20240211,20240211,cancelled_driver,6.56,1.37,26.96,,0.0
1384,77,1,1,2,2024-03-08,20240308,20240308,20240308,completed,8.93,1.6,42.86,,0.0
1385,116,17,1,8,2024-03-01,20240301,20240301,20240301,cancelled_driver,6.27,2.08,39.12,2.0,4.06
1386,154,41,1,6,2024-03-01,20240301,20240301,20240301,completed,6.55,2.31,45.39,,0.0
1387,150,30,3,2,2024-03-10,20240310,20240310,20240310,cancelled_user,3.59,1.65,17.77,2.0,3.48
1388,103,13,2,7,2024-03-18,20240318,20240318,20240318,cancelled_user,6.23,1.8,33.64,,0.0
1389,194,21,3,4,2024-03-08,20240308,20240308,20240308,cancelled_driver,2.75,2.4,19.8,,0.0
1390,166,19,2,2,2024-03-30,20240330,20240330,20240330,completed,5.27,1.16,18.34,1.0,3.47
1391,103,19,1,6,2024-01-17,20240117,20240117,20240117,completed,1.5,2.29,10.3,2.0,2.58
1392,90,25,3,9,2024-01-19,20240119,20240119,20240119,completed,0.36,1.24,1.34,,0.0
1393,174,22,1,9,2024-02-20,20240220,20240220,20240220,completed,2.67,1.73,13.86,,0.0
1394,122,31,2,8,2024-03-10,20240310,20240310,20240310,completed,3.1,1.33,12.37,1.0,3.72
1395,143,17,2,3,2024-03-03,20240303,20240303,20240303,completed,1.48,1.9,8.44,,0.0
1396,106,23,2,3,2024-03-15,20240315,20240315,20240315,completed,6.5,1.84,35.88,2.0,3.81
1397,119,32,1,2,2024-03-20,20240320,20240320,20240320,completed,0.38,1.57,1.79,,0.0
1398,172,10,2,5,2024-01-30,20240130,20240130,20240130,completed,1.26,2.29,8.66,1.0,3.05
1399,49,10,1,4,2024-01-25,20240125,20240125,20240125,completed,6.9,1.99,41.19,,0.0
1400,104,36,3,7,2024-03-15,20240315,20240315,20240315,completed,2.87,2.08,17.91,1.0,2.99
1401,61,8,2,4,2024-03-11,20240311,20240311,20240311,completed,6.11,1.23,22.55,,0.0
1402,195,20,2,9,2024-01-26,20240126,20240126,20240126,completed,4.19,2.32,29.16,,0.0
1403,123,32,2,2,2024-02-25,20240225,20240225,20240225,completed,15.05,1.25,56.44,1.0,1.68
1404,134,50,3,6,2024-01-22,20240122,20240122,20240122,cancelled_user,4.55,1.33,18.15,,0.0
1405,9,14,2,7,2024-03-29,20240329,20240329,20240329,cancelled_driver,0.07,1.19,0.25,1.0,3.21
1406,6,50,1,4,2024-01-19,20240119,20240119,20240119,cancelled_driver,2.18,1.66,10.86,,0.0
1407,73,28,1,6,2024-01-31,20240131,20240131,20240131,cancelled_user,0.77,2.33,5.38,2.0,3.88
1408,103,46,2,7,2024-01-26,20240126,20240126,20240126,completed,12.93,1.38,53.53,,0.0
1409,160,24,2,4,2024-02-11,20240211,20240211,20240211,completed,0.55,1.56,2.57,,0.0
1410,41,15,3,8,2024-02-10,20240210,20240210,20240210,completed,2.45,2.27,16.68,2.0,3.07
1411,114,22,3,9,2024-01-23,20240123,20240123,20240123,completed,1.28,1.93,7.41,1.0,4.36
1412,8,30,3,1,2024-02-16,20240216,20240216,20240216,completed,9.38,2.13,59.94,,0.0
1413,72,4,2,7,2024-01-13,20240113,20240113,20240113,completed,1.84,1.32,7.29,,0.0
1414,178,13,3,9,2024-03-29,20240329,20240329,20240329,completed,24.08,2.07,149.54,,0.0
1415,92,23,3,10,2024-03-06,20240306,20240306,20240306,completed,0.2,1.34,0.8,1.0,3.31
1416,62,8,1,5,2024-03-06,20240306,20240306,20240306,completed,0.69,2.48,5.13,2.0,1.5
1417,84,18,3,2,2024-01-16,20240116,20240116,20240116,completed,1.27,1.84,7.01,,0.0
1418,62,12,1,10,2024-03-13,20240313,20240313,20240313,completed,8.33,2.04,50.98,,0.0
1419,111,31,1,6,2024-01-28,20240128,20240128,20240128,completed,10.54,1.18,37.31,,0.0
1420,127,14,3,7,2024-03-17,20240317,20240317,20240317,completed,0.37,1.38,1.53,2.0,1.6
1421,7,34,1,2,2024-02-04,20240204,20240204,20240204,completed,0.16,1.21,0.58,2.0,1.23
1422,84,18,2,2,2024-02-10,20240210,20240210,20240210,cancelled_user,6.82,1.59,32.53,1.0,4.49
1423,132,34,2,10,2024-03-17,20240317,20240317,20240317,completed,0.72,1.43,3.09,,0.0
1424,134,11,3,10,2024-01-31,20240131,20240131,20240131,completed,0.71,2.1,4.47,1.0,2.16
1425,58,41,2,1,2024-03-25,20240325,20240325,20240325,completed,0.11,1.16,0.38,,0.0
1426,22,12,1,4,2024-02-01,20240201,20240201,20240201,completed,0.26,2.13,1.66,,0.0
1427,154,49,2,7,2024-02-23,20240223,20240223,20240223,completed,1.53,1.07,4.91,2.0,3.06
1428,127,15,3,9,2024-03-12,20240312,20240312,20240312,completed,0.34,1.3,1.33,2.0,1.83
1429,3,31,3,3,2024-02-28,20240228,20240228,20240228,completed,2.3,2.19,15.11,,0.0
1430,127,49,1,7,2024-02-10,20240210,20240210,20240210,cancelled_user,8.94,2.11,56.59,2.0,3.89
1431,41,29,3,7,2024-03-06,20240306,20240306,20240306,cancelled_user,1.98,1.71,10.16,2.0,2.5
1432,188,26,2,7,2024-02-23,20240223,20240223,20240223,completed,6.51,1.07,20.9,2.0,3.34
1433,106,18,3,2,2024-02-09,20240209,20240209,20240209,completed,0.49,1.91,2.81,,0.0
1434,14,32,1,6,2024-01-28,20240128,20240128,20240128,completed,5.38,1.61,25.99,,0.0
1435,12,22,3,2,2024-02-06,20240206,20240206,20240206,completed,1.9,1.47,8.38,,0.0
1436,87,38,2,6,2024-03-05,20240305,20240305,20240305,completed,6.93,1.96,40.75,,0.0
1437,12,17,1,10,2024-03-14,20240314,20240314,20240314,cancelled_user,0.73,1.65,3.61,,0.0
1438,141,23,2,3,2024-02-24,20240224,20240224,20240224,completed,11.41,1.14,39.02,,0.0
1439,25,24,1,2,2024-01-04,20240104,20240104,20240104,cancelled_user,1.39,2.37,9.88,,0.0
1440,45,50,3,6,2024-01-10,20240110,20240110,20240110,completed,2.18,2.17,14.19,,0.0
1441,122,8,1,2,2024-02-16,20240216,20240216,20240216,completed,15.0,1.08,48.6,1.0,2.06
1442,147,41,1,5,2024-03-15,20240315,20240315,20240315,completed,4.32,1.79,23.2,,0.0
1443,55,6,3,2,2024-01-14,20240114,20240114,20240114,cancelled_user,2.28,1.13,7.73,,0.0
1444,100,5,2,3,2024-02-07,20240207,20240207,20240207,cancelled_user,14.94,2.26,101.29,2.0,4.38
1445,173,44,3,3,2024-01-12,20240112,20240112,20240112,completed,2.0,1.92,11.52,,0.0
1446,136,29,1,6,2024-02-14,20240214,20240214,20240214,completed,0.5,1.26,1.89,2.0,1.93
1447,119,28,3,6,2024-01-17,20240117,20240117,20240117,completed,28.8,1.03,88.99,2.0,3.51
1448,53,11,1,10,2024-03-20,20240320,20240320,20240320,cancelled_user,1.56,1.05,4.91,,0.0
1449,183,1,3,3,2024-02-04,20240204,20240204,20240204,cancelled_user,9.53,1.76,50.32,2.0,1.73
1450,32,43,3,3,2024-03-06,20240306,20240306,20240306,completed,0.9,2.1,5.67,,0.0
1451,51,19,2,1,2024-03-15,20240315,20240315,20240315,completed,6.57,1.18,23.26,1.0,2.91
1452,44,9,1,7,2024-02-10,20240210,20240210,20240210,completed,3.72,1.33,14.84,1.0,4.2
1453,82,27,2,8,2024-03-07,20240307,20240307,20240307,completed,19.79,1.49,88.46,,0.0
1454,198,34,1,2,2024-01-29,20240129,20240129,20240129,completed,4.02,1.33,16.04,,0.0
1455,146,44,3,4,2024-01-18,20240118,20240118,20240118,completed,0.13,1.59,0.62,1.0,3.79
1456,150,4,1,10,2024-01-20,20240120,20240120,20240120,cancelled_user,4.63,1.84,25.56,,0.0
1457,37,36,2,7,2024-01-14,20240114,20240114,20240114,completed,0.79,2.03,4.81,,0.0
1458,96,18,2,8,2024-02-03,20240203,20240203,20240203,cancelled_driver,8.01,2.45,58.87,1.0,2.84
1459,56,15,2,1,2024-02-18,20240218,20240218,20240218,completed,9.71,2.4,69.91,2.0,1.92
1460,105,13,1,4,2024-02-23,20240223,20240223,20240223,completed,3.29,1.86,18.36,,0.0
1461,59,19,2,6,2024-01-31,20240131,20240131,20240131,completed,7.64,2.1,48.13,,0.0
1462,131,49,2,3,2024-02-27,20240227,20240227,20240227,completed,0.78,2.43,5.69,1.0,1.8
1463,156,6,2,5,2024-02-11,20240211,20240211,20240211,completed,3.39,1.13,11.49,1.0,4.17
1464,35,48,3,10,2024-02-27,20240227,20240227,20240227,completed,2.5,1.01,7.58,,0.0
1465,189,12,3,9,2024-03-22,20240322,20240322,20240322,completed,4.72,1.04,14.73,2.0,4.98
1466,93,37,1,3,2024-01-30,20240130,20240130,20240130,completed,0.23,1.85,1.28,,0.0
1467,182,17,1,5,2024-01-25,20240125,20240125,20240125,completed,6.97,2.14,44.75,,0.0
1468,191,23,2,8,2024-03-03,20240303,20240303,20240303,completed,0.41,1.55,1.91,2.0,1.3
1469,97,26,3,6,2024-01-19,20240119,20240119,20240119,completed,5.34,1.82,29.16,,0.0
1470,135,29,2,4,2024-03-12,20240312,20240312,20240312,completed,0.09,1.77,0.48,,0.0
1471,76,33,2,8,2024-01-08,20240108,20240108,20240108,completed,8.92,1.14,30.51,,0.0
1472,49,27,3,3,2024-01-03,20240103,20240103,20240103,completed,0.96,1.48,4.26,,0.0
1473,94,25,3,3,2024-03-07,20240307,20240307,20240307,cancelled_user,3.62,1.03,11.19,,0.0
1474,159,10,3,4,2024-03-26,20240326,20240326,20240326,completed,1.52,1.17,5.34,,0.0
1475,186,47,1,9,2024-03-21,20240321,20240321,20240321,completed,6.41,2.22,42.69,,0.0
1476,189,23,1,5,2024-01-17,20240117,20240117,20240117,completed,1.94,2.24,13.04,,0.0
1477,24,21,2,8,2024-01-14,20240114,20240114,20240114,completed,6.45,2.2,42.57,,0.0
1478,148,21,1,6,2024-01-09,20240109,20240109,20240109,cancelled_user,1.68,2.09,10.53,2.0,2.96
1479,37,43,3,3,2024-03-02,20240302,20240302,20240302,completed,6.98,2.19,45.86,1.0,1.62
1480,4,13,3,8,2024-01-21,20240121,20240121,20240121,completed,0.16,2.01,0.96,1.0,1.97
1481,108,37,1,9,2024-03-16,20240316,20240316,20240316,completed,1.67,2.0,10.02,,0.0
1482,126,33,2,8,2024-02-06,20240206,20240206,20240206,completed,3.45,2.0,20.7,,0.0
1483,20,24,2,4,2024-01-11,20240111,20240111,20240111,completed,0.23,1.77,1.22,,0.0
1484,188,44,1,6,2024-01-20,20240120,20240120,20240120,completed,1.03,1.55,4.79,2.0,2.91
1485,152,11,2,1,2024-02-04,20240204,20240204,20240204,completed,13.63,2.1,85.87,,0.0
1486,50,17,2,4,2024-02-22,20240222,20240222,20240222,cancelled_user,18.83,1.45,81.91,1.0,3.64
1487,177,4,2,8,2024-02-16,20240216,20240216,20240216,completed,6.73,1.81,36.54,,0.0
1488,179,47,3,1,2024-03-15,20240315,20240315,20240315,completed,1.45,1.65,7.18,2.0,2.42
1489,96,25,3,3,2024-02-21,20240221,20240221,20240221,completed,1.51,1.41,6.39,,0.0
1490,105,30,1,1,2024-01-08,20240108,20240108,20240108,completed,5.19,2.46,38.3,,0.0
1491,164,9,3,9,2024-01-04,20240104,20240104,20240104,completed,0.63,1.39,2.63,,0.0
1492,117,21,2,2,2024-01-27,20240127,20240127,20240127,completed,14.81,1.46,64.87,,0.0
1493,98,20,3,9,2024-02-13,20240213,20240213,20240213,completed,1.27,1.24,4.72,,0.0
1494,66,19,1,4,2024-02-09,20240209,20240209,20240209,cancelled_user,39.59,2.23,264.86,2.0,2.48
1495,79,19,3,2,2024-02-16,20240216,20240216,20240216,cancelled_user,3.42,1.88,19.29,,0.0
1496,162,12,2,4,2024-02-13,20240213,20240213,20240213,completed,7.38,1.92,42.51,,0.0
1497,164,37,2,10,2024-02-17,20240217,20240217,20240217,completed,0.01,2.23,0.07,,0.0
1498,6,42,1,6,2024-03-31,20240331,20240331,20240331,completed,10.98,1.51,49.74,,0.0
1499,39,17,3,7,2024-03-25,20240325,20240325,20240325,completed,1.57,1.29,6.08,,0.0
1500,170,37,3,3,2024-02-21,20240221,20240221,20240221,completed,5.51,1.3,21.49,,0.0
1501,115,48,3,3,2024-03-24,20240324,20240324,20240324,completed,8.21,2.1,51.72,,0.0
1502,186,39,2,10,2024-03-08,20240308,20240308,20240308,completed,0.9,1.92,5.18,,0.0
1503,125,28,1,8,2024-01-11,20240111,20240111,20240111,completed,2.92,1.31,11.48,,0.0
1504,12,41,3,5,2024-03-17,20240317,20240317,20240317,completed,3.4,1.22,12.44,,0.0
1505,131,35,2,4,2024-03-13,20240313,20240313,20240313,cancelled_user,1.87,1.18,6.62,,0.0
1506,18,47,2,7,2024-01-04,20240104,20240104,20240104,completed,3.29,1.94,19.15,,0.0
1507,40,48,2,7,2024-03-16,20240316,20240316,20240316,completed,1.91,1.0,5.73,2.0,1.71
1508,21,18,3,9,2024-03-13,20240313,20240313,20240313,completed,2.24,1.03,6.92,1.0,2.45
1509,143,14,3,9,2024-03-17,20240317,20240317,20240317,completed,5.53,1.58,26.21,2.0,2.17
1510,99,35,3,5,2024-02-17,20240217,20240217,20240217,completed,5.01,2.04,30.66,,0.0
1511,26,44,3,8,2024-01-26,20240126,20240126,20240126,completed,1.32,2.04,8.08,,0.0
1512,8,41,3,10,2024-03-17,20240317,20240317,20240317,completed,11.39,1.65,56.38,,0.0
1513,100,7,3,1,2024-02-08,20240208,20240208,20240208,completed,9.93,2.04,60.77,,0.0
1514,87,41,3,9,2024-02-27,20240227,20240227,20240227,completed,3.56,1.78,19.01,2.0,3.06
1515,42,13,3,8,2024-01-19,20240119,20240119,20240119,cancelled_driver,2.84,2.47,21.04,,0.0
1516,172,18,3,6,2024-03-28,20240328,20240328,20240328,completed,2.36,1.24,8.78,,0.0
1517,14,37,2,3,2024-03-23,20240323,20240323,20240323,completed,6.14,1.9,35.0,,0.0
1518,78,13,3,3,2024-03-17,20240317,20240317,20240317,completed,5.57,1.74,29.08,1.0,1.38
1519,2,36,1,8,2024-03-17,20240317,20240317,20240317,completed,1.09,1.29,4.22,,0.0
1520,119,31,2,5,2024-02-27,20240227,20240227,20240227,completed,5.57,2.12,35.43,2.0,2.12
1521,37,2,3,10,2024-01-28,20240128,20240128,20240128,completed,1.45,1.41,6.13,,0.0
1522,69,16,1,7,2024-03-06,20240306,20240306,20240306,completed,0.09,1.57,0.42,2.0,1.31
1523,166,9,3,5,2024-01-10,20240110,20240110,20240110,completed,6.01,1.56,28.13,,0.0
1524,41,9,1,8,2024-03-26,20240326,20240326,20240326,completed,5.18,1.37,21.29,2.0,3.03
1525,62,38,1,10,2024-03-17,20240317,20240317,20240317,completed,2.65,1.65,13.12,1.0,3.34
1526,60,11,1,10,2024-02-27,20240227,20240227,20240227,completed,3.73,1.71,19.13,,0.0
1527,125,22,1,4,2024-03-13,20240313,20240313,20240313,completed,14.7,2.12,93.49,,0.0
1528,111,33,2,2,2024-01-14,20240114,20240114,20240114,completed,4.52,2.15,29.15,,0.0
1529,14,36,2,3,2024-03-24,20240324,20240324,20240324,completed,5.36,1.24,19.94,2.0,3.15
1530,84,45,1,8,2024-01-15,20240115,20240115,20240115,completed,0.33,1.89,1.87,1.0,4.33
1531,130,23,3,7,2024-02-02,20240202,20240202,20240202,completed,0.91,2.34,6.39,,0.0
1532,70,45,1,2,2024-01-17,20240117,20240117,20240117,completed,1.79,1.16,6.23,1.0,1.7
1533,145,45,2,6,2024-01-24,20240124,20240124,20240124,completed,3.88,1.71,19.9,2.0,3.21
1534,123,34,3,9,2024-01-30,20240130,20240130,20240130,completed,7.49,2.13,47.86,,0.0
1535,89,9,2,4,2024-03-02,20240302,20240302,20240302,completed,1.94,1.92,11.17,1.0,3.07
1536,28,24,2,9,2024-01-13,20240113,20240113,20240113,completed,2.2,1.15,7.59,1.0,4.33
1537,66,8,3,2,2024-03-02,20240302,20240302,20240302,completed,1.48,1.59,7.06,1.0,4.03
1538,163,7,1,2,2024-02-16,20240216,20240216,20240216,completed,1.47,1.76,7.76,,0.0
1539,5,36,1,9,2024-01-16,20240116,20240116,20240116,completed,14.87,2.49,111.08,2.0,3.59
1540,193,18,1,7,2024-03-06,20240306,20240306,20240306,completed,5.05,1.27,19.24,,0.0
1541,168,3,1,7,2024-03-21,20240321,20240321,20240321,completed,0.85,2.47,6.3,2.0,3.12
1542,184,28,3,1,2024-02-12,20240212,20240212,20240212,completed,6.41,1.56,30.0,,0.0
1543,164,6,3,6,2024-01-08,20240108,20240108,20240108,completed,6.4,1.3,24.96,2.0,3.84
1544,45,44,3,7,2024-01-03,20240103,20240103,20240103,completed,5.49,1.62,26.68,,0.0
1545,151,44,2,6,2024-01-12,20240112,20240112,20240112,completed,0.72,1.92,4.15,,0.0
1546,47,21,3,6,2024-03-24,20240324,20240324,20240324,completed,2.62,1.32,10.38,,0.0
1547,31,28,1,2,2024-01-16,20240116,20240116,20240116,cancelled_driver,0.56,1.44,2.42,,0.0
1548,139,40,2,6,2024-03-18,20240318,20240318,20240318,completed,8.48,2.28,58.0,,0.0
1549,10,1,1,4,2024-03-20,20240320,20240320,20240320,completed,5.32,2.5,39.9,2.0,2.71
1550,195,36,1,9,2024-02-28,20240228,20240228,20240228,completed,3.54,1.48,15.72,,0.0
1551,118,21,3,1,2024-02-18,20240218,20240218,20240218,completed,2.1,1.22,7.69,,0.0
1552,14,43,3,8,2024-03-03,20240303,20240303,20240303,completed,1.02,2.19,6.7,,0.0
1553,80,35,1,5,2024-03-02,20240302,20240302,20240302,cancelled_user,0.56,1.9,3.19,2.0,1.27
1554,93,13,1,1,2024-02-18,20240218,20240218,20240218,completed,17.41,1.15,60.06,,0.0
1555,10,49,2,4,2024-02-20,20240220,20240220,20240220,completed,1.11,2.42,8.06,,0.0
1556,76,10,3,1,2024-02-02,20240202,20240202,20240202,completed,0.31,1.12,1.04,,0.0
1557,94,44,2,6,2024-01-30,20240130,20240130,20240130,completed,16.31,1.94,94.92,2.0,4.09
1558,105,47,2,2,2024-02-28,20240228,20240228,20240228,completed,3.98,1.64,19.58,,0.0
1559,1,10,2,5,2024-03-16,20240316,20240316,20240316,completed,7.96,1.83,43.7,,0.0
1560,133,46,1,7,2024-01-15,20240115,20240115,20240115,completed,0.22,1.32,0.87,,0.0
1561,20,13,2,2,2024-03-22,20240322,20240322,20240322,completed,4.18,2.03,25.46,,0.0
1562,8,37,2,6,2024-01-23,20240123,20240123,20240123,completed,2.54,2.44,18.59,,0.0
1563,171,38,1,6,2024-03-18,20240318,20240318,20240318,completed,7.39,1.69,37.47,,0.0
1564,1,24,3,5,2024-02-14,20240214,20240214,20240214,completed,0.2,1.78,1.07,,0.0
1565,57,2,3,5,2024-03-02,20240302,20240302,20240302,completed,2.57,1.36,10.49,,0.0
1566,64,22,2,3,2024-03-19,20240319,20240319,20240319,completed,8.02,2.34,56.3,,0.0
1567,118,17,1,10,2024-03-11,20240311,20240311,20240311,completed,3.7,2.46,27.31,2.0,1.28
1568,28,36,3,10,2024-01-15,20240115,20240115,20240115,completed,3.99,2.18,26.09,2.0,2.51
1569,121,14,2,2,2024-02-15,20240215,20240215,20240215,completed,0.51,1.81,2.77,,0.0
1570,107,10,2,7,2024-03-04,20240304,20240304,20240304,completed,0.71,2.44,5.2,,0.0
1571,165,35,1,1,2024-02-15,20240215,20240215,20240215,completed,5.65,1.23,20.85,2.0,1.57
1572,175,25,2,6,2024-02-25,20240225,20240225,20240225,cancelled_driver,5.62,1.72,29.0,2.0,4.54
1573,165,3,3,6,2024-02-13,20240213,20240213,20240213,completed,19.34,1.81,105.02,,0.0
1574,49,47,1,3,2024-03-15,20240315,20240315,20240315,completed,6.22,1.74,32.47,1.0,4.79
1575,120,38,3,2,2024-01-29,20240129,20240129,20240129,completed,3.4,2.2,22.44,,0.0
1576,44,17,3,2,2024-03-02,20240302,20240302,20240302,completed,9.74,2.01,58.73,,0.0
1577,56,12,3,9,2024-03-29,20240329,20240329,20240329,completed,0.55,1.19,1.96,2.0,3.78
1578,156,24,2,5,2024-02-21,20240221,20240221,20240221,cancelled_user,2.98,1.52,13.59,,0.0
1579,111,29,2,7,2024-02-23,20240223,20240223,20240223,completed,1.69,1.51,7.66,,0.0
1580,134,43,3,5,2024-03-28,20240328,20240328,20240328,cancelled_driver,0.55,1.85,3.05,,0.0
1581,108,25,3,7,2024-02-26,20240226,20240226,20240226,completed,7.21,1.44,31.15,2.0,1.47
1582,189,36,1,4,2024-03-23,20240323,20240323,20240323,completed,3.57,1.18,12.64,,0.0
1583,148,26,1,8,2024-03-06,20240306,20240306,20240306,completed,4.07,1.98,24.18,,0.0
1584,114,38,2,10,2024-01-22,20240122,20240122,20240122,completed,2.65,2.28,18.13,2.0,1.41
1585,78,1,2,10,2024-01-20,20240120,20240120,20240120,completed,3.08,2.4,22.18,2.0,2.55
1586,130,20,1,7,2024-02-02,20240202,20240202,20240202,cancelled_user,0.62,2.46,4.58,2.0,4.52
1587,37,28,3,10,2024-03-12,20240312,20240312,20240312,completed,5.59,2.17,36.39,1.0,4.92
1588,20,16,2,5,2024-01-25,20240125,20240125,20240125,cancelled_user,2.83,1.21,10.27,2.0,2.57
1589,26,47,3,6,2024-02-15,20240215,20240215,20240215,completed,8.48,2.28,58.0,2.0,4.55
1590,29,17,1,5,2024-03-13,20240313,20240313,20240313,cancelled_user,1.09,1.6,5.23,,0.0
1591,1,40,2,7,2024-02-26,20240226,20240226,20240226,completed,1.15,2.09,7.21,,0.0
1592,119,28,2,2,2024-03-27,20240327,20240327,20240327,completed,5.19,1.8,28.03,2.0,1.18
1593,35,12,1,5,2024-01-05,20240105,20240105,20240105,completed,9.35,2.24,62.83,,0.0
1594,198,27,2,10,2024-02-24,20240224,20240224,20240224,completed,3.2,1.64,15.74,1.0,1.28
1595,59,42,1,3,2024-03-01,20240301,20240301,20240301,completed,6.49,1.09,21.22,,0.0
1596,69,47,2,9,2024-03-29,20240329,20240329,20240329,completed,36.54,1.84,201.7,2.0,3.27
1597,161,30,1,6,2024-01-08,20240108,20240108,20240108,completed,23.16,1.26,87.54,1.0,4.23
1598,179,41,2,10,2024-01-16,20240116,20240116,20240116,cancelled_user,6.82,2.45,50.13,,0.0
1599,12,34,3,3,2024-02-17,20240217,20240217,20240217,completed,6.73,1.79,36.14,1.0,4.74
1600,20,37,3,7,2024-03-01,20240301,20240301,20240301,completed,1.42,1.83,7.8,,0.0
1601,181,6,3,4,2024-01-15,20240115,20240115,20240115,completed,8.96,2.36,63.44,,0.0
1602,43,7,2,3,2024-03-05,20240305,20240305,20240305,cancelled_user,2.6,1.94,15.13,1.0,2.56
1603,126,32,2,8,2024-01-22,20240122,20240122,20240122,completed,16.35,1.45,71.12,,0.0
1604,50,32,3,4,2024-01-03,20240103,20240103,20240103,cancelled_user,0.42,1.44,1.81,,0.0
1605,29,25,3,1,2024-02-23,20240223,20240223,20240223,cancelled_user,2.86,1.75,15.02,2.0,4.95
1606,185,33,1,6,2024-01-14,20240114,20240114,20240114,cancelled_user,4.06,2.3,28.01,2.0,4.05
1607,39,7,1,10,2024-02-05,20240205,20240205,20240205,cancelled_user,2.6,2.19,17.08,1.0,3.3
1608,184,12,1,1,2024-03-22,20240322,20240322,20240322,completed,1.18,2.44,8.64,,0.0
1609,171,16,3,5,2024-03-22,20240322,20240322,20240322,completed,4.49,1.11,14.95,,0.0
1610,178,16,3,7,2024-03-07,20240307,20240307,20240307,completed,7.05,1.4,29.61,1.0,2.13
1611,151,43,3,6,2024-01-10,20240110,20240110,20240110,completed,5.18,1.12,17.4,,0.0
1612,172,36,1,2,2024-02-18,20240218,20240218,20240218,completed,1.34,2.13,8.56,2.0,4.49
1613,38,13,2,4,2024-03-05,20240305,20240305,20240305,completed,6.58,1.21,23.89,2.0,4.88
1614,84,7,3,2,2024-03-31,20240331,20240331,20240331,completed,1.48,1.15,5.11,2.0,2.37
1615,151,36,2,1,2024-02-26,20240226,20240226,20240226,completed,0.96,1.84,5.3,,0.0
1616,128,47,2,3,2024-01-27,20240127,20240127,20240127,completed,5.87,1.62,28.53,1.0,4.41
1617,126,9,2,3,2024-03-15,20240315,20240315,20240315,cancelled_user,9.25,2.07,57.44,,0.0
1618,45,32,1,7,2024-01-05,20240105,20240105,20240105,completed,3.28,1.73,17.02,,0.0
